author_id,Score Average
1.4558348582369116e+18,5.547609562518618
1.3875135300316897e+18,5.5196366499233775
1.4324067238940672e+18,5.51770069788025
1.4534102268630671e+18,5.493606873099488
1.4563627828578673e+18,5.487953851072689
1.4618255713448182e+18,5.4851549774909385
1.454359152923394e+18,5.445815611817139
1.3352755443557294e+18,5.439333326242433
1.457121688756314e+18,5.426041682744358
1.4376431903375606e+18,5.401414148179243
1.2518655398168494e+18,5.390591733143648
1.397188958816178e+18,5.356070121339743
1.4195456544901898e+18,5.33746474073548
1.397330924795306e+18,5.3374271838970975
1091367518.0,5.3372881925280655
956678575.0,5.3372881925280655
1.4445675415070556e+18,5.335999794858914
1.407362588485337e+18,5.3204951824299425
1.402726833490215e+18,5.318138936588461
436967143.0,5.257913347010536
8.821080558649793e+17,5.243711941007331
1.025434607641092e+18,5.243711941007331
1.3776271626148905e+18,5.237771090435457
7.681433692266906e+17,5.224568722945571
1.449984014606082e+18,5.223309138195574
1.3547788003456369e+18,5.207121659857683
1.3156792218853048e+18,5.169174285911649
1.3747682147484918e+18,5.146665969328782
1.2275017424363725e+18,5.144954041732988
1854952028.0,5.144697709088633
1.2286155060574085e+18,5.14294624784247
1.453346285545681e+18,5.139476905208375
1.183195174089957e+18,5.127989743299698
1.3774868142907471e+18,5.127989743299698
1.45499578145946e+18,5.114545451550554
8.531508453194916e+17,5.081786597481578
1.402677340761727e+18,5.073818965975067
34670387.0,5.069988799409423
1.4604100861368156e+18,5.060778056754788
1.4326504340369654e+18,5.052131381214331
8.235671734320782e+17,5.047926129769416
1.0985661177469132e+18,5.047926129769416
1.3656584262027507e+18,5.047926129769416
1.3820802979661783e+18,5.024083959147015
1.3668724801498683e+18,5.007557921266753
1.2576384929701356e+18,5.003406357906177
1.3745779402901832e+18,4.995658837668518
1.4307146423686308e+18,4.9716760721189335
1.4581476572649021e+18,4.969345061783435
231815794.0,4.960849799603745
942432546.0,4.95863553230137
1.28512925103394e+18,4.951303388129894
1.1541551334476183e+18,4.94566000156267
1.4595193563549e+18,4.9332732654881095
68616755.0,4.928530076687811
2704325432.0,4.916339484326903
169401636.0,4.896820565006011
1.4055921905799741e+18,4.8867283458343005
1.3886243889715364e+18,4.882421940434703
2418297294.0,4.876595185519739
1.37754839019665e+18,4.87590063473568
1.4474947466084884e+18,4.874308792262496
1.3916194021272166e+18,4.8681066572549465
1.451287112393896e+18,4.86342838804615
57997061.0,4.855232379676763
1.13707971443311e+18,4.850913518915948
880416746.0,4.8436379252097215
1.2218828066340247e+18,4.836111378618999
1537789285.0,4.828157300389886
1.4312759010445926e+18,4.8239345320692495
9.088654449746452e+17,4.815673165682587
1.3591178541598638e+18,4.811044048646995
1.1112745269129788e+18,4.798988844002996
1.2081514422523863e+18,4.797514553108824
1.355070959280132e+18,4.778143416529211
1.451196727998894e+18,4.767846102178256
9.563338878017005e+17,4.760757389414029
1.4515362929283643e+18,4.7566022250752
1.1047104310238126e+18,4.754399668909847
1.3575524066833981e+18,4.749743257709848
1.4469698991217743e+18,4.74583736947449
9.154533025395671e+17,4.735395666267294
461910412.0,4.734062893536601
1.3904741677791642e+18,4.727701752748958
1.362146248493568e+18,4.721187869010059
1.0529681050167868e+18,4.707263303571946
1.4372697967944253e+18,4.690089676834602
1.40812075478118e+18,4.688998318592643
7.036438382129971e+17,4.686939526033745
1.4207070964006953e+18,4.684491058450133
324318782.0,4.681280274130946
1.3373331320733243e+18,4.680020972408703
1.3717026461055468e+18,4.676884630935396
1.0378179891801498e+18,4.666279366354596
1.3850222903378002e+18,4.66614739450288
1.3721568701656842e+18,4.661996355911828
1.3831459173567283e+18,4.65843454929083
1.3488754417639752e+18,4.655506828576201
7.674540163391118e+17,4.655345302081021
8.709152494777426e+17,4.655130888877275
1.2615834415120627e+18,4.65322717689549
1.1568658878797947e+18,4.6462460806543495
1.455112060359037e+18,4.64510585760721
1.1361270217281413e+18,4.644060521465165
1.4257971206787151e+18,4.643135124769824
1.4133360655160074e+18,4.641608559273859
1.4501031400539218e+18,4.637580494292646
1.354939445926097e+18,4.637497645049253
1.4027492648838595e+18,4.636338877456657
3438277419.0,4.634752465130303
1.454812642975961e+18,4.632725275304871
1.0322224348316876e+18,4.6310246622190245
1.3455389361106e+18,4.624732743966502
1.123521024195203e+18,4.624732743966502
285937863.0,4.617663054153249
1.4519604437994086e+18,4.610575441349546
1.194024640315826e+18,4.604776012328212
1.3861596221389169e+18,4.594823353029532
4862552832.0,4.582873357492214
1.4379652642099118e+18,4.575898289555774
1.380426593613439e+18,4.571516184154137
1.3239118055219937e+18,4.566821087375923
1020314005.0,4.5634043027114455
1.4503840905202442e+18,4.557656386165832
1432197841.0,4.556567128731743
1.4558553214154916e+18,4.553652262588923
1.1600244615439688e+18,4.548129662712439
1.363923224657019e+18,4.547625205002015
1.3626446986035282e+18,4.5451690290731825
1.1664074876726354e+18,4.542647782601206
1.2553521311812608e+18,4.541732024168134
9.634303092984914e+17,4.536650862461968
8.47814569829511e+17,4.534577078310555
1.4467409425772872e+18,4.534428934357824
1.1221237889910744e+18,4.53346815833759
1.427630982459535e+18,4.531449747912458
1.4494224977247396e+18,4.521781874945341
1.4263234495517286e+18,4.519003399296421
7.251563527886971e+17,4.514861994930226
1.323997914444673e+18,4.511881443839125
1.3839830407041065e+18,4.510543196751048
1008162403.0,4.510423244648154
1.4456250389342126e+18,4.508396329323721
1.4333099869652337e+18,4.504735097083958
1.2001880391983268e+18,4.503800192071531
1.3745678655467766e+18,4.493204085271656
79243001.0,4.488879205060189
1.2262372750060995e+18,4.486792233559032
1.0812151897506077e+18,4.482434808994616
1.4453375869065134e+18,4.481580697189918
1.4361000931663176e+18,4.48096845049454
1.4507957109079654e+18,4.479158479493933
1.390818324003631e+18,4.478574578375276
1.4257971206787154e+18,4.474492377279264
9.583141817819464e+17,4.473900929962647
1.4424870207360573e+18,4.473375500911297
1.3658172660136796e+18,4.471351239556132
1.388157321398952e+18,4.471225123775527
1.434840500960256e+18,4.46760006541647
1.0531785233245757e+18,4.46734987330199
1.4246347614363034e+18,4.460178168996992
897790249.0,4.457395719677141
1.3946842415653356e+18,4.451126283860109
1.0579841329307894e+18,4.450496223502338
1.4135623150063657e+18,4.4503349362404085
1.4449194108675932e+18,4.449482042499358
1.4400804533319475e+18,4.448981487764085
1.4277104908269158e+18,4.445319660297066
1.3931291489531126e+18,4.43926552637351
8.580148357617213e+17,4.438400271295736
1.261583441512063e+18,4.437086717428918
1.3450398721054065e+18,4.433827784772607
1.399054394407088e+18,4.432513384302083
1.43625417178359e+18,4.43047159889528
1.366203127695741e+18,4.428634150480788
235618543.0,4.427944459544401
1.4537481555776184e+18,4.426035167558337
1.4349675291227668e+18,4.424794455709952
9.968670573576723e+17,4.423128388430312
1.0985661177469133e+18,4.423043901789141
1.3852057396401316e+18,4.420834370574683
1.3677151706052977e+18,4.419620212815311
4737315961.0,4.419396278583181
1.4376136580628193e+18,4.417911221263004
1.4461229055704064e+18,4.414275177394649
1.4574280158608302e+18,4.413924169824366
1.3402377533975631e+18,4.410345122404469
1.3403210875113595e+18,4.404230709242526
1.345793822706561e+18,4.402437441746479
1.0243275570790196e+18,4.400134726790242
9.427269401331753e+17,4.394779427126405
1.0670149340332852e+18,4.393624750288757
1.1406233050089757e+18,4.393624750288757
420939243.0,4.3924873201587
1.4098103733020467e+18,4.388477231180569
1.449858505934991e+18,4.388142607728004
1.4488473374517821e+18,4.386394184606166
1.4583381689025413e+18,4.385897940327438
1.452849648826192e+18,4.38246724099797
1.4310408733582664e+18,4.381010270085335
1.4325252731031716e+18,4.3796584475922895
1.4149001309442785e+18,4.377403494144464
1.4561313223221658e+18,4.373364690491725
2769758172.0,4.370945960204864
1.2229859280310682e+18,4.370717480996363
1.422291184815313e+18,4.369485717096639
1.0738454657440972e+18,4.368631306951717
1.4487065125081334e+18,4.3681454225678
1.067540921451987e+18,4.367999918319406
9.04253004118868e+17,4.365662631182942
197289603.0,4.365509698600912
1.3266689239416381e+18,4.359134818787253
1.3905166115392963e+18,4.35858857802132
1.4581084089144156e+18,4.358572429365852
1.4478941601077903e+18,4.3585376782338825
1.4397978196996547e+18,4.3580737673122
1.4561430599602708e+18,4.356393947684541
1.4189601744554312e+18,4.356080232993439
1.2898462953355592e+18,4.35590181508418
1.4372805172971602e+18,4.354839064289927
75013080.0,4.354542137187106
1.4527706068527022e+18,4.353765570646491
7.362072935372595e+17,4.352132855779102
1.4552390420400947e+18,4.348900975472828
1056796201.0,4.34598464596818
19074544.0,4.345087227102556
1.4541268430245765e+18,4.3444988301820295
1.450923545782014e+18,4.343943057915102
1.4282736692397548e+18,4.343780082927254
199127607.0,4.343217498202773
1.413779740708655e+18,4.339845411957371
1.3479653297298511e+18,4.339464070547685
1.4302085664895427e+18,4.338869959765789
1.4304461073817477e+18,4.3386005939816386
7.54887470118871e+17,4.337971047315565
1.4232824925266289e+18,4.337900173321943
1.4615745009155564e+18,4.336375107203805
1.4632641329127424e+18,4.33510265759644
1.412125475162366e+18,4.3346459726890085
8.825184072744141e+17,4.331354421984708
1.4552438288651018e+18,4.331006973673496
147355790.0,4.328242086518842
1.449647885725823e+18,4.3279638871659
1.1550436537708298e+18,4.3278164108975075
1.3982872379854316e+18,4.327209409506679
1.3134148528413368e+18,4.323888712125184
1.3309836821575148e+18,4.318812473600294
1.32345135139371e+18,4.3176033913614065
1.4515346653874135e+18,4.316404637857986
1.4407132357626143e+18,4.316224890664982
1.3407709941185126e+18,4.315492835046102
1.4396217242621256e+18,4.314618081492788
1.3255827316700733e+18,4.310823567184323
1.4144675607376773e+18,4.3090021182874185
1476206078.0,4.3079777305731985
1.4518639038649098e+18,4.306257945598457
1.4552411552018268e+18,4.306171481193885
1.1880823859228467e+18,4.305719196001395
1.4653384579417047e+18,4.305642238789191
1.465337381993681e+18,4.305642238789191
1.4098626986957292e+18,4.305318318393927
9.976215952492995e+17,4.304661798669029
1.3740043285879887e+18,4.303369369872413
1.3864976212257096e+18,4.302416439168245
1.4635025115961958e+18,4.300870891896224
1.27842556028536e+18,4.299748908193396
1.379421492119765e+18,4.2975213636132334
1.4361846117221294e+18,4.297357472564186
1.2877427161478308e+18,4.297284603781443
1676578069.0,4.29689704200431
1.4120546053037957e+18,4.296079022055831
1.3573534916484383e+18,4.295250752430892
1.0920112958498284e+18,4.294981963797999
1.4522904291190415e+18,4.294716828326482
1.449028281563435e+18,4.294151561987744
1.451234405188399e+18,4.294131524193746
1.2493467847170458e+18,4.292812365472106
1.434052281746346e+18,4.292574945152507
7.694392742361907e+17,4.291883838638445
2208037124.0,4.291614805747362
772710223.0,4.289814266344233
1.3361714754145116e+18,4.288761725856146
1.3710170408620114e+18,4.288075303586239
80381829.0,4.2878628059127175
1.4556325307454095e+18,4.284895381637417
1.455332581893763e+18,4.282905529574039
1.2802680521944515e+18,4.279404562989472
1.3923197708428288e+18,4.278792713161163
1.4180487115532124e+18,4.278461281406406
1.4404250893175398e+18,4.2778072729402865
1.3551888151456768e+18,4.27774593243209
1.3647774315848417e+18,4.275705021350345
1.4501622560383058e+18,4.273757688306261
1.4421097085175276e+18,4.272529657835249
1.4391538592643195e+18,4.272419486019628
1.417160708756697e+18,4.271795835762725
1.4088296776496292e+18,4.271565831263552
1.438307128876286e+18,4.270209156295511
1.334508747943682e+18,4.270098801762784
292570283.0,4.2698729708063325
1.073658465040646e+18,4.269729196120194
1.1064694927528221e+18,4.269729196120194
8.922809455077825e+17,4.269729196120194
1.452581495437029e+18,4.269729196120194
1.202219222602076e+18,4.269729196120194
1.3649600579815667e+18,4.269729196120194
1.3875123042589775e+18,4.26905639264515
1.280130564171821e+18,4.268560362573731
138732485.0,4.267087381784091
1.4546972596526817e+18,4.266222852269511
1.0738454657440973e+18,4.264475776786125
1.2249446808670003e+18,4.263666296203324
1.2699438575900017e+18,4.2622927700328725
1.38679480707541e+18,4.260431349807361
9.846583228118465e+17,4.259637143994528
1.3041114201501775e+18,4.259637143994528
1.4534098458774938e+18,4.257201563062096
1.3283519833050644e+18,4.25710884329266
364589590.0,4.256692159696522
1.4552211552211558e+18,4.255481126455105
1.1192743003583488e+18,4.255091359382751
1.400414636290175e+18,4.255002823129441
1.2257983538431795e+18,4.254103929815853
1.460447871736578e+18,4.251477698071357
1.1497677905778975e+18,4.251010316417893
1.383207738952581e+18,4.24960110525443
1.4454048624607027e+18,4.247002942065759
1.4448757255640433e+18,4.246482878304621
8.826554775151123e+17,4.246181074493641
1.4571964136332616e+18,4.245701877545447
1.4553241383990927e+18,4.244623227452729
1.4507952250859315e+18,4.244217579359399
1.3833877005483663e+18,4.242981363152321
9.481758043406048e+17,4.242025910154812
1.3809031571615498e+18,4.238110009107029
1.414660304609288e+18,4.238107432793107
1.3931453848353546e+18,4.23779159748707
1.331874816236925e+18,4.236467857695799
1.3996394901180088e+18,4.234735306764216
1.4341235962140221e+18,4.231868838005783
1.4515405376604897e+18,4.231803802760881
1.2917499488373842e+18,4.226748297393926
1.4553161057323745e+18,4.224647012417794
1.447131054565847e+18,4.22410591531764
1.3412140000596132e+18,4.22408094455803
1.383418675999375e+18,4.22296935460461
9.452691981036872e+17,4.222939534559707
1.3717094362264617e+18,4.222684912669303
2828367606.0,4.221963091233316
209785921.0,4.221416161580999
2469446510.0,4.219530573298021
1.3780069358160486e+18,4.219325351070937
1.3754653653465866e+18,4.219107769051186
1.363701012477829e+18,4.218698915148834
1.0431851860059054e+18,4.217230517920327
1.4511931531432632e+18,4.215988359358798
8.826554775151124e+17,4.215777890364006
1.219252379779887e+18,4.215733733957612
1.3678450274398615e+18,4.215232114641599
9.739797133487432e+17,4.212533820496236
1.4547660309250458e+18,4.211868097266376
1429119810.0,4.211711573327062
1.3957007565152748e+18,4.209590930561687
1.0948795523613736e+18,4.208267392914031
1.4523841214943803e+18,4.208267392914031
625853067.0,4.2062297283228745
9.959386335710781e+17,4.205789892893904
8.681379432984453e+17,4.203195374437685
1.3815672944977265e+18,4.202587040758161
1896860412.0,4.202236098944298
1.456385700530643e+18,4.202115374663783
1.451835582741549e+18,4.201420504526184
1.3678294947031613e+18,4.201097986701285
928003448.0,4.198693754933996
1.3437966384821166e+18,4.19831309204392
1.2203511966256046e+18,4.1969685908260335
8.913347127148339e+17,4.196391239931781
1.365658426202751e+18,4.195245831794839
1.0967240603675402e+18,4.194270019552236
1.4310744378691707e+18,4.193217911977724
1.455223686143697e+18,4.193052897987643
1.443219978786902e+18,4.192360380873477
1.3121476602546995e+18,4.191617611893541
1.453697232411054e+18,4.1899924148810905
1.4103033107503923e+18,4.1897703221862495
1.3547737342932623e+18,4.189714543054574
1.383736342811603e+18,4.189195303362143
153786061.0,4.187312999830475
1.4601744582708756e+18,4.186872611440626
1113670622.0,4.184930902861876
1.3016006796944056e+18,4.184044146886859
1.4456579481857147e+18,4.183228521513599
1.4418215745254523e+18,4.183079865685279
1.3931147148891505e+18,4.179829046382063
1.2772449554218967e+18,4.1777720259828
1.237822202256298e+18,4.177638544970714
1.3642086229185083e+18,4.1762095130890255
1.333298522049765e+18,4.1762095130890255
1.3402377533975634e+18,4.175307351641734
1.3914978405522596e+18,4.1751917563648275
1.3727918513888584e+18,4.174756985732238
9.896300990026793e+17,4.174460992842675
1.4558557959967457e+18,4.173468797675005
1.44947624747042e+18,4.17257832955696
1.3977753302034883e+18,4.172572907045476
1.4507345752865055e+18,4.172405108648645
493595267.0,4.171085054428712
4874713216.0,4.170670049841976
1.4111463532169994e+18,4.170273868196224
405383437.0,4.16999936055055
1.4341847425517855e+18,4.168201683558032
1.3920468882081915e+18,4.167901540412808
1.4171027169590026e+18,4.161248711181204
1.2879870859290665e+18,4.161082694536258
1.4556988145645855e+18,4.160763377640086
1.263715393966932e+18,4.1601805944255945
1.4530821970579988e+18,4.158011384169059
1.4526375016260936e+18,4.157745795464887
362693297.0,4.157214536100023
1.4039856541874504e+18,4.156703804439997
1.4583771476602102e+18,4.155926026373769
1.4428081228383805e+18,4.155071542668696
1.4533979484321464e+18,4.154495090976853
1.396883261754839e+18,4.153947189839091
1.445441377605591e+18,4.15244603152593
1.3981419425174897e+18,4.152388568660951
1.443947706079056e+18,4.152388568660951
1.456120280028369e+18,4.152388568660951
1.3787119835796685e+18,4.152155308480599
240232538.0,4.149444511411491
9.342782661515139e+17,4.14929737408725
1.4573592064582697e+18,4.14929737408725
1.1511834313861816e+18,4.148987749019419
1.44638940850509e+18,4.148935650943933
1.3003522101658747e+18,4.147529389593024
82613818.0,4.1467012571559465
1.4568876197620204e+18,4.141414914436127
1.4386065007846031e+18,4.138088194561098
8.28978228890964e+17,4.137307159173337
1.3567697727765583e+18,4.133071195027143
1.2334496719070536e+18,4.129922893733272
1.335207254971228e+18,4.129331328084878
1.3310866455593203e+18,4.12776766288583
1.3892556379686912e+18,4.12772253306542
1.438676109122433e+18,4.127604970659861
405114233.0,4.127185330780371
1.2726382774855516e+18,4.124185899897056
8.970288079321702e+17,4.123589631609609
1.4253919066834575e+18,4.116487130363229
1.4495120612103004e+18,4.116030499495183
1.4607793343909356e+18,4.1150050823022
1.2976406659171205e+18,4.1149759979558205
1.421687798847873e+18,4.1140681641027435
45840503.0,4.11366164710658
1.437157849805869e+18,4.111054469566737
1.4214883326310646e+18,4.110577516394683
9.355316793719233e+17,4.108692478607463
1.3705637238285312e+18,4.108632612297649
1.4320315116755026e+18,4.106533039036654
1.4341719089378918e+18,4.104922815158224
1.1392647379114188e+18,4.103546737784232
1.3560770656073728e+18,4.10173676737326
1.4055786123260764e+18,4.098468823275453
1.3670567171299287e+18,4.097747356416154
1.2546567207411302e+18,4.096390464993013
1.4403546650659471e+18,4.095920354598863
1.157276111182717e+18,4.095164083438998
1.4375671411972178e+18,4.091756569361651
1.237579017198416e+18,4.090105286220257
1.3373613586318008e+18,4.089484900229468
1.4406946774689014e+18,4.089442772024031
1.4597373167217623e+18,4.088857729572999
1.3784428478719754e+18,4.086538445033359
1.408071299386155e+18,4.086532987685986
1.4606465362751898e+18,4.085863492051904
1.4601307260498412e+18,4.085322086980712
1.3303442565406433e+18,4.0849552387733015
1.456735810661888e+18,4.084130214211445
1.1627468436856218e+18,4.082008966955704
194124776.0,4.081992031797593
1.4417434050216837e+18,4.081208485184662
1.4452347075248207e+18,4.080447151807708
1.4243184205022085e+18,4.07918742171011
1.3881295362318868e+18,4.0786629139487784
36339833.0,4.078103033245291
9.342782661515141e+17,4.075257084878666
1.424625463352197e+18,4.074839962166946
1.391800264349438e+18,4.074032201712935
1.3055175316046766e+18,4.073911689395499
1.4275788315445453e+18,4.071401966809236
1.4628567241052037e+18,4.069854418345209
1.3696938846037688e+18,4.069816488166951
1.3667883281510154e+18,4.069154073840039
1.3947896960399606e+18,4.065956334128792
106775001.0,4.064725630354518
1.4309104427386427e+18,4.064220972747601
1.4511973662419476e+18,4.063913387612745
1.3934614206546985e+18,4.062077598021172
1.4049807585073684e+18,4.06165853084664
260886875.0,4.061315585714712
1.4365982821809152e+18,4.06039520184758
1.1707185006939587e+18,4.059459386112723
1.3982990549503877e+18,4.057424417336496
9.74755207044313e+17,4.05712329800617
1.452940023213478e+18,4.055512167235418
8.995066889186714e+17,4.0550645399371135
1.331965055336919e+18,4.0543282413227
1.4530516386089206e+18,4.053944532710672
1.4455988394029425e+18,4.053402294013328
1.4255347277092045e+18,4.053384856258958
1.4598683925429002e+18,4.053224202403763
1.4566938032727695e+18,4.052390683265558
1.3714878477530191e+18,4.051909071074576
1.221882806634025e+18,4.051371739299518
1408570334.0,4.050829083426708
1.372908912253362e+18,4.050731664993249
1.4525933907139256e+18,4.050277323359779
1.3958258614718505e+18,4.050243158721632
1.427690183206576e+18,4.048362201381384
1.3477179823995494e+18,4.047359022308497
1.4609254649067684e+18,4.047185764290474
408598825.0,4.0455978764144795
9.75066214824403e+17,4.045535562221834
1.388188097003737e+18,4.045074867074055
1.423266103715844e+18,4.045046633688633
1.178861810654552e+18,4.044645417097886
1.061317865649922e+18,4.044481940586094
1.4473267806422712e+18,4.0433366340396315
9.467569994081075e+17,4.040710516372228
463137677.0,4.040375083763094
1.4399303690509558e+18,4.036506687195402
1.3712930812160655e+18,4.036214585078303
8.47152773695189e+17,4.034756779163444
1.4577557904845865e+18,4.033146724888776
593559446.0,4.031833842297511
1.196882608111702e+18,4.030783570665511
1.4055869454560215e+18,4.027628009000475
9.254712118779945e+17,4.027165213561068
257610654.0,4.026547859578565
1.4005203738930176e+18,4.026383816115033
1.340223773048377e+18,4.025501534679084
1024220132.0,4.024517184954609
1.4545395468557148e+18,4.022986735047833
1.3880823397422449e+18,4.022770492473536
1.4379775380100506e+18,4.021710592457408
1.453607595030159e+18,4.020791910353773
2676946353.0,4.020193182143761
1.4498585059349914e+18,4.019763531855057
1.327841651901952e+18,4.017859241776661
1.3830818332697518e+18,4.015299085545444
1.2842521521988444e+18,4.01514512852985
1.4590596425756385e+18,4.014937353167882
1.3804514726268314e+18,4.014696477493759
1.4504183822311137e+18,4.013683536202871
1.3545991423922954e+18,4.0129315535663705
1.4562430022094152e+18,4.009152423206443
1.422750377884201e+18,4.007231968671516
1.4422351506207823e+18,4.004644626952708
1.4021708165114388e+18,4.0046009207926065
348115300.0,4.004203260087937
1.3910860032809615e+18,4.004200008606134
4884796353.0,4.003824629540761
1.0249595110717972e+18,4.002380966977347
1.4283328245794284e+18,4.0021470864063735
1.4430197973027062e+18,3.9986161298485414
9.253220331136082e+17,3.9978471687240456
1.366322855923843e+18,3.9976395321333222
1.392115300171092e+18,3.9963005010697303
1.0162039404744499e+18,3.995385457825529
1.3179123452602655e+18,3.9949240073119388
1.4504772163372605e+18,3.994581539973792
2898200558.0,3.993718060703426
1.3481681676720128e+18,3.990934429240288
1.087954428341248e+18,3.990024896402984
1.4639523439013888e+18,3.9896642751741602
1.2822639942256312e+18,3.988871046875294
1.4427579265070162e+18,3.986892039274798
1.4454666714858414e+18,3.986769186361285
1.4222786926177894e+18,3.9867263043970964
1.4557135168290365e+18,3.986156644152264
1.4012488102993633e+18,3.985983316512933
1.364202344775176e+18,3.9858061296514657
1.430910442738643e+18,3.985304410220079
1.3822941234876334e+18,3.9846672510204617
9.007336857161933e+17,3.9843543286393883
1.347246102693765e+18,3.984186701420196
1.2694921179839652e+18,3.9834051682166516
1.2242023200550994e+18,3.982582606897102
1.4538367161675323e+18,3.9793023627260364
1.3779570181541107e+18,3.9793023627260364
1.3914927230356723e+18,3.9793023627260364
8.850084765142465e+17,3.9793023627260364
1.383703363028623e+18,3.9793023627260364
1.4541206684384827e+18,3.9793023627260364
1.4244376539743803e+18,3.9793023627260364
4537600876.0,3.979272712402517
1.4541141852568412e+18,3.9783724624904675
1.3959406680364237e+18,3.9781643898248142
1.4595780727100867e+18,3.9780178727423854
1.156959415293096e+18,3.97780694600575
1864286682.0,3.9766913962187567
1.4411583496685527e+18,3.974953523635496
1.4253687001447342e+18,3.974273703942138
7.632891015838228e+17,3.972019750344334
1.4533527643570545e+18,3.968338820846615
1.4295563547550925e+18,3.965193562296917
1.1988803510927974e+18,3.964279493118617
1.365899136642343e+18,3.9642013740236854
1.3730755331022193e+18,3.9638076514938505
128513662.0,3.9632011243748075
1.4159998615272366e+18,3.9631894858120664
1.3795308326798907e+18,3.962594409762435
1.449904458255589e+18,3.962021321047788
1.4362156677163622e+18,3.961329911003392
1.0563042428127436e+18,3.9588939906496905
1.2880450591290163e+18,3.9579807928885984
4545082873.0,3.9573167912708254
